"","INSTNM","POOR_Prop"
"2248","Lakes Region Community College",0.76969696969697
"2249","Manchester Community College",0.653846153846154
"2250","Nashua Community College",0.698863636363636
"2251","Great Bay Community College",0.695364238410596
"2252","Paul Mitchell the School-Portsmouth",1
"2253","Rivier University",0.133333333333333
"2254","Saint Anselm College",0.0757946210268949
"2255","St Joseph School of Nursing",NA
"2256","Granite State College",0.808510638297872
"2257","Thomas More College of Liberal Arts",0.272727272727273
"2258","Eastwick College-Hackensack",0.397590361445783
"2259","Atlantic Cape Community College",0.565992865636147
"2260","Fortis Institute-Wayne",0.549618320610687
"2261","Bergen Community College",0.984888304862024
"2262","Berkeley College-Woodland Park",0.558897243107769
"2263","Beth Medrash Govoha",NA
"2264","Bloomfield College",0.527065527065527
"2265","Brookdale Community College",0.448863636363636
"2266","Burlington County College",0.485619469026549
"2267","Caldwell College",0.325925925925926
"2268","Camden County College",0.568683274021352
"2269","Centenary College",0.297872340425532
"2270","Adult and Continuing Education-BCTS",0.3125
"2271","Anthem Institute-Parsippany",0.896551724137931
"2272","Lincoln Technical Institute-Edison",0.675
"2273","Fox Institute of Business-Clifton",0.845528455284553
"2274","Empire Beauty School-Ocean",0.684210526315789
"2275","Cooper Health System Center for Allied Health Education",NA
"2276","County College of Morris",0.37347294938918
"2277","Cumberland County College",0.618367346938775
"2278","Divers Academy International",0.203947368421053
"2279","Drake College of Business-Elizabeth",0.95959595959596
"2280","Drew University",0.226890756302521
"2281","duCret School of Arts",0.833333333333333
"2282","Lincoln Technical Institute-South Plainfield",0.63265306122449
"2283","Essex County College",0.785084745762712
"2284","Empire Beauty School-Union",0.796296296296296
"2285","Fairleigh Dickinson University-Metropolitan Campus",0.431444241316271
"2286","Felician College",0.42156862745098
"2287","Fairleigh Dickinson University-College at Florham",0.247899159663866
"2288","Hohokus School of Trade and Technical Sciences",0.80188679245283
"2289","Georgian Court University",0.606896551724138
"2290","Rowan University",0.885262116716123
"2291","Gloucester County College",0.759829968119022
"2292","Empire Beauty School-Cherry Hill",0.847826086956522
"2293","Harris School of Business-Cherry Hill Campus",0.877551020408163
"2294","Eastwick College-Ramsey",0.578947368421053
"2295","Holy Name Medical Center School of Nursing",0.285714285714286
"2296","Hudson County Community College",0.900713436385256
"2297","New Jersey City University",0.515397082658023
"2298","Joe Kubert School of Cartoon and Graphic Art",0.6
"2299","Kean University",0.355578727841502
"2300","Harris School of Business-Voorhees Campus",0.769230769230769
"2301","Lincoln Technical Institute-Union",0.609756097560976
"2302","Rizzieri Aveda School for Beauty and Wellness",0.691176470588235
"2303","Mercer County Community College",0.446194225721785
"2304","Middlesex County College",0.598825831702544
"2305","Monmouth University",0.186206896551724
"2306","Montclair State University",0.318499682136046
"2307","Mountainside School of Nursing",NA
"2308","Muhlenberg Harold B and Dorothy A Snyder Schools-School of Nursing",NA
"2309","Hohokus School-RETS Nutley",0.605095541401274
"2310","Empire Beauty School-Jersey City",0.80952380952381
"2311","New Brunswick Theological Seminary",NA
"2312","Robert Fiance Beauty Schools-West New York",1
"2313","New Jersey Institute of Technology",0.305982905982906
"2314","Ocean County College",0.409140369967356
"2315","Omega Institute",0.56
"2316","P B Cosmetology Education Center",0.966666666666667
"2317","Parisian Beauty School",0.519480519480519
"2318","Passaic County Community College",0.646766169154229
"2319","Pennco Tech-Blackwood",0.764705882352941
"2320","Princeton Theological Seminary",NA
"2321","Princeton University",0.383620689655172
"2322","Rabbinical College of America",0.666666666666667
"2323","Ramapo College of New Jersey",0.198501872659176
"2324","Robert Fiance Beauty Schools-Perth Amboy",1
"2325","Rider University",0.180115273775216
"2326","Roman Academy of Beauty Culture",0.743589743589744
"2327","Rutgers University-Camden",0.308988764044944
"2328","Rutgers University-New Brunswick",0.248585972850679
"2329","Rutgers University-Newark",0.37150466045273
"2330","St Francis Medical Center-School of Radiologic Technology",NA
"2331","Saint Francis Medical Center School of Nursing",NA
"2332","Saint Peter's University",0.478125
"2333","Salem Community College",0.612244897959184
"2334","Seton Hall University",0.204081632653061
"2335","Atlantic Beauty & Spa Academy LLC",0.974358974358974
"2336","College of Saint Elizabeth",0.53968253968254
"2337","Raritan Valley Community College",0.454773869346734
"2338","Stevens Institute of Technology",0.12780269058296
"2339","The Richard Stockton College of New Jersey",0.210174029451138
"2340","Talmudical Academy-New Jersey",0.6
"2341","Teterboro School of Aeronautics",0.680327868852459
"2342","Thomas Edison State College",NA
"2343","The College of New Jersey",0.150845253576073
"2344","Sanford-Brown Institute-Iselin",0.576086956521739
"2345","Union County College",0.657189277010561
"2346","William Paterson University of New Jersey",0.276872964169381
"2347","Olympian University of Cosmetology",0.994124559341951
"2348","Central New Mexico Community College",0.620098039215686
"2349","Navajo Technical University",0.797169811320755
"2350","De Wolff College Hair Styling and Cosmetology",1
"2351","New Mexico State University-Dona Ana",0.741758241758242
"2352","Clovis Community College",0.742574257425743
"2353","Eastern New Mexico University-Main Campus",0.442542787286064
"2354","Eastern New Mexico University-Roswell Campus",0.61128526645768
"2355","Institute of American Indian and Alaska Native Culture",0.521739130434783
"2356","New Mexico Highlands University",0.583333333333333
"2357","New Mexico Junior College",0.654545454545455
"2358","New Mexico Military Institute",0.493506493506494
"2359","University of New Mexico-Gallup Campus",0.767716535433071
"2360","New Mexico Institute of Mining and Technology",0.289017341040462
"2361","University of New Mexico-Los Alamos Campus",0.666666666666667
"2362","University of New Mexico-Main Campus",0.543313708999159
"2363","New Mexico State University-Alamogordo",0.757352941176471
"2364","New Mexico State University-Carlsbad",0.734042553191489
"2365","New Mexico State University-Grants",0.775
"2366","New Mexico State University-Main Campus",0.44
"2367","University of New Mexico-Valencia County Campus",0.71889400921659
"2368","Northern New Mexico College",0.624161073825503
"2369","San Juan College",0.94020618556701
"2370","Santa Fe Community College",0.695121951219512
"2371","Santa Fe University of Art and Design",0.360902255639098
"2372","University of the Southwest",0.375
"2373","Southwestern College",NA
"2374","Southwestern Indian Polytechnic Institute",0.827160493827161
"2375","University of New Mexico-Taos Campus",0.731958762886598
"2376","Mesalands Community College",0.75609756097561
"2377","Vogue College of Cosmetology-Santa Fe",1
"2378","Western New Mexico University",0.979057591623037
"2379","Vaughn College of Aeronautics and Technology",0.714285714285714
"2380","Adelphi University",0.209119496855346
"2381","Adirondack Community College",0.452332657200811
"2382","Globe Institute of Technology",0.720930232558139
"2383","Bryant & Stratton College-Albany",0.864197530864197
"2384","Albany College of Pharmacy and Health Sciences",0.143564356435644
"2385","Albany Law School",NA
"2386","Albany Medical College",NA
"2387","Alfred University",0.22020202020202
"2388","Allen School-Brooklyn",0.888275862068965
"2389","The Ailey School",0.333333333333333
"2390","American Academy of Dramatic Arts-New York",0.388888888888889
"2391","American Academy McAllister Institute of Funeral Service",0.681818181818182
"2392","Joffrey Ballet School",1
"2393","American Musical and Dramatic Academy",0.270408163265306
"2394","Apex Technical School",0.938574938574939
"2395","Arnot Ogden Medical Center",0.2
"2396","Associated Beth Rivkah Schools",0.552631578947368
"2397","Austin's School of Spa Technology",0.72027972027972
"2398","Bank Street College of Education",NA
"2399","Bard College",0.248502994011976
"2400","Barnard College",0.162995594713656
"2401","Berk Trade and Business School",0.533333333333333
"2402","Berkeley College-New York",0.644736842105263
"2403","Beth Hatalmud Rabbinical College",0.8
"2404","Beth Hamedrash Shaarei Yosher Institute",0.75
"2405","Phillips Beth Israel School of Nursing",NA
"2406","Hair Design Institute at Fifth Avenue-Brooklyn",0.981308411214953
"2407","Boricua College",0.815315315315315
"2408","Bramson ORT College",0.8125
"2409","Briarcliffe College",0.571955719557196
"2410","Brittany Beauty School",0.482993197278912
"2411","American Beauty School",0.903426791277259
"2412","Brooklyn Law School",NA
"2413","SUNY Broome Community College",0.501573976915005
"2414","Bryant & Stratton College-Amherst",0.72972972972973
"2415","Bryant & Stratton College-Syracuse North",0.805555555555556
"2416","Bryant & Stratton College-Syracuse",0.885964912280702
"2417","Bryant & Stratton College-Buffalo",0.906542056074766
"2418","Bryant & Stratton College-Greece",0.87037037037037
"2419","Business Informatics Center Inc",NA
"2420","Canisius College",0.238515901060071
"2421","Capri School of Hair Design",0.568181818181818
"2422","St Paul's School of Nursing-Queens",0.333333333333333
"2423","Cayuga County Community College",0.520069808027923
"2424","Cazenovia College",0.29957805907173
"2425","Central Yeshiva Tomchei Tmimim Lubavitz",0.377049180327869
"2426","Cheryl Fells School of Business",0.944444444444444
"2427","Christ the King Seminary",NA
"2428","Circle in the Square Theater School",0.25
"2429","Clarkson University",0.13767019667171
"2430","Clinton Community College",0.48948948948949
"2431","Cochran School of Nursing",NA
"2432","Colgate Rochester Crozer Divinity School",NA
"2433","Colgate University",0.116022099447514
"2434","Metropolitan College of New York",0.752475247524752
"2435","Columbia University in the City of New York",0.0931558935361217
"2436","Columbia-Greene Community College",0.547717842323652
"2437","Empire Beauty School-Queens",0.767123287671233
"2438","Concordia College-New York",0.435114503816794
"2439","Continental School of Beauty Culture-Buffalo",0.909090909090909
"2440","Continental School of Beauty Culture-Batavia",0.75
"2441","Continental School of Beauty Culture-Rochester",0.783333333333333
"2442","Cooper Union for the Advancement of Science and Art",0.333333333333333
"2443","Cornell University",0.129353233830846
"2444","Weill Cornell Medical College",NA
"2445","Corning Community College",0.509803921568627
"2446","Crouse Hospital College of Nursing",0.238095238095238
"2447","Culinary Institute of America",0.236220472440945
"2448","CUNY Bernard M Baruch College",0.647272727272727
"2449","CUNY Borough of Manhattan Community College",0.743243243243243
"2450","CUNY Bronx Community College",0.803063457330416
"2451","CUNY Brooklyn College",0.613672496025437
