,UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,poverty_rate,unemp_rate,CCSIZSET
7083,459259,1303910,13039,South University???Richmond,Glen Allen,VA,www.southuniversity.edu,tcc.noellevitz.com/edmc/Transfer-Students?iframe=true&width=600&height=1000,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296,0.0926,0.0,0.0,634.0,0.3391,0.5426,0.0536,0.0252,0.0063,0.0016,0.0,0.0,0.0315,0.6073,1,,25069.0,,,,,,24546.0,28471.0,,,28471.0,0.6477,0.1333,,0.2727,,0.7865,0.7096,27167,301.6093924,0.349280501,,,29800,0.606406331,,,
7084,459268,1303911,13039,South University???Virginia Beach,Virginia Beach,VA,www.southuniversity.edu,tcc.noellevitz.com/edmc/Transfer-Students?iframe=true&width=600&height=1000,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212,0.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0909,0.0,0.0,685.0,0.3197,0.4993,0.0861,0.0511,0.0088,0.0131,0.0,0.0,0.0219,0.5036,1,,24856.0,,,,,,24921.0,24081.0,24568.0,,,0.6819,0.5263,,0.5,,0.6324,0.7825,27167,301.6093924,0.349280501,,,29800,0.606406331,,,
7128,459727,4142500,41425,Touro University Worldwide,Los Alamitos,CA,www.tuw.edu,www.touro.edu/general/financialaid/npcalc.htm,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4706,0.0,0.0,150.0,0.6933,0.0467,0.0467,0.0133,0.0,0.0,0.0467,0.0133,0.14,0.3533,1,,7600.0,,,,,,6163.0,9756.0,,,,0.3737,0.6667,,,,0.1919,0.3354,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,,,,,
7140,459994,145900,1459,Strayer University-Global Region,Washington,DC,www.strayer.edu,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0871,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.669,0.0,0.0,1429.0,0.4269,0.3751,0.0672,0.0077,0.0084,0.0028,0.0357,0.0,0.0763,0.9426,1,,30704.0,,,,,,30704.0,,,,,0.6201,0.0,,0.1111,,0.7025,0.8327,39499.5,438.525424,0.444774917,0.13114918,,51700,0.722576857,,,
7148,460075,4133100,41331,California University of Management and Sciences,Anaheim,CA,www.calums.edu,www.calums.edu,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2222,0.0,0.0,54.0,0.0185,0.037000000000000005,0.0,0.0556,0.0,0.0,0.0,0.8889,0.0,0.0,1,,20289.0,,,,,,20289.0,,,,,0.0476,1.0,,,,0.0,0.6852,,,,,,,,,,
7159,460349,340400,3404,Johnson & Wales University-Online,Providence,RI,www.jwu.edu/content.aspx?id=55426,,0,3,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.0,0.5763,0.1695,0.0678,0.0085,0.0169,0.0,0.0,0.0085,0.1525,0.6356,1,,,,,,,,,,,,,0.5575,,,,,0.823,0.6695,27000,299.75535,0.801117943,,,35100,0.599495888,,,
7187,460738,4127700,41277,American Sentinel University,Aurora,CO,www.americansentinel.edu,www.americansentinel.edu/calc/npcalc.htm,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328,0.0,0.0,0.0,0.0,0.0,0.894,0.0308,0.0,0.0,2328.0,0.4253,0.0765,0.0155,0.0571,0.012,0.0107,0.0142,0.0017,0.387,0.9467,1,,15205.0,,,,,,,15205.0,,,,0.0831,0.5,,0.75,,0.1823,0.9548,13846.5,153.7245353,PrivacySuppressed,,,,,,,
7192,460783,3026510,30265,Remington College-Heathrow Campus,Heathrow,FL,www.remingtoncollege.edu/,calculator.remingtoncollege.edu/,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4355,0.0,1.0,235.0,0.4128,0.3957,0.1149,0.0043,0.0043,0.0383,0.0213,0.0,0.0085,0.0,1,,19150.0,,,,,,18776.0,20202.0,19024.0,23519.0,,0.8340000000000001,0.525,,,,0.83,0.8085,9500,105.469475,0.438846641,,,28900,0.367758185,,,
7200,460871,638506,6385,Chamberlain College of Nursing-Virginia,Arlington,VA,www.chamberlain.edu,www.chamberlain.edu/calculator,0,3,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,363.0,0.2727,0.2865,0.1405,0.0826,0.0028,0.0055,0.0193,0.0303,0.1598,0.3691,1,,26120.0,,,,,,,26120.0,,,26120.0,0.4828,1.0,,,,0.8420000000000001,0.7253,25693,285.2449707,0.838268282,,,56300,0.917864501,,,
7226,461236,4156500,41565,Georgia Christian University,Atlanta,GA,www.gcuniv.edu,www.gcuniv.edu,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0,0.2778,0.0,0.0,156.0,0.0,0.0,0.0,0.1282,0.0,0.0,0.0,0.8718,0.0,0.0064,1,,20385.0,,,,,,20385.0,,,,,0.0292,0.5,,,,0.0219,0.9167,PrivacySuppressed,PrivacySuppressed,,,,,,,,
7284,461795,4179500,41795,North American University,Houston,TX,www.na.edu,www.northamerican.edu/netpricecalculator/,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0,0.0,350.0,0.12,0.1743,0.1343,0.0343,0.0086,0.0,0.0229,0.4771,0.0286,0.0343,1,,9107.0,,,,,,7907.0,10771.0,13541.0,14159.0,,0.4276,0.5645,,0.5,,0.3914,0.14,PrivacySuppressed,PrivacySuppressed,,,,,,,,
7293,461883,4182500,41825,Millennia Atlantic University,Doral,FL,www.maufl.edu,www.maufl.edu/financial/fincalc/,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.05,0.0333,0.4667,0.0,0.0,0.0,0.0,0.45,0.0,0.5,1,,,,,,,,,,,,,0.2364,0.4286,,1.0,,0.3273,0.5833,PrivacySuppressed,PrivacySuppressed,,,,,,,,
7323,462390,72098818,20988,University of Phoenix-Jackson Campus,Flowood,MS,www.phoenix.edu,www.phoenix.edu/tuition_and_financial_options/tuition_and_fees.html,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0606,0.7121,0.0,0.0152,0.0,0.0,0.0,0.0,0.2121,0.0,1,,17318.0,,,,,,17274.0,17894.0,,,,0.8409,0.4286,,,,0.8295,0.9394,35500,394.122775,0.406534043,,,53400,0.705231071,,,
7325,466152,405722,4057,National American University-Tulsa,Tulsa,OK,www.national.edu/locations/oklahoma/tulsa,www.national.edu/net_price_calculator,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,251.0,0.4542,0.3108,0.0199,0.012,0.0996,0.004,0.0996,0.0,0.0,0.9801,1,,,,,,,,,,,,,0.8488,,,0.3269,,0.9109,0.7888,34486,382.8652963,0.483529767,,,37800,0.573895574,,,
7331,466921,638507,6385,Chamberlain College of Nursing-Missouri,St. Louis,MO,www.chamberlain.edu,www.chamberlain.edu/calculator,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,488.0,0.7909999999999999,0.1209,0.0205,0.0225,0.0,0.002,0.0225,0.002,0.0184,0.4303,1,,22547.0,,,,,,19451.0,21657.0,25501.0,,25501.0,0.5315,0.7778,,,,0.8944,0.5123,25693,285.2449707,0.838268282,PrivacySuppressed,,56300,0.917864501,,,
7332,466930,638508,6385,Chamberlain College of Nursing-Texas,Houston,TX,www.chamberlain.edu,www.chamberlain.edu/calculator,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,258.0,0.1822,0.2713,0.1357,0.1085,0.0,0.0078,0.0,0.0349,0.2597,0.3605,1,,,,,,,,,,,,,0.5758,,,1.0,,0.8615,0.7016,25693,285.2449707,0.838268282,,,56300,0.917864501,,,
7364,468015,1303913,13039,South University-The Art Institute of Fort Worth,Fort Worth,TX,www.artinstitutes.edu/fort-worth/,tcc.noellevitz.com/edmc/Freshman-Students?iframe=true&width=600&height=1000,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0286,0.0,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857,0.0,0.0571,0.0,0.0,346.0,0.4104,0.1127,0.2457,0.0145,0.0029,0.0058,0.026000000000000002,0.0,0.1821,0.1792,1,,26886.0,,,,,,25571.0,26993.0,29068.0,30393.0,30443.0,0.6332,0.5,,0.2857,,0.8116,0.3757,27167,301.6093924,0.349280501,,,29800,0.606406331,,,
7365,468024,1303914,13039,South University-Novi,Novi,MI,southuniversity.edu,tcc.noellevitz.com/edmc/Transfer-Students?iframe=true&width=600&height=1000,0,3,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,354.0,0.4831,0.4266,0.0085,0.0254,0.0028,0.0085,0.0,0.0,0.0452,0.6695,1,,26955.0,,,,,,24810.0,27479.0,,29650.0,29650.0,0.633,0.5556,,0.1111,,0.7766,0.6667,27167,301.6093924,0.349280501,,,29800,0.606406331,,,
7400,470092,4051302,40513,The Art Institute of Wisconsin,Milwaukee,WI,www.artinstitutes.edu/milwaukee/,tcc.noellevitz.com/edmc/Freshman-Students?iframe=true&width=600&height=1000,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,535.0,0.3963,0.3589,0.1234,0.0355,0.0131,0.0037,0.0,0.0,0.0692,0.3364,1,,24300.0,,,,,,23914.0,24378.0,25090.0,26785.0,,0.6549,0.4828,,0.34,,0.8122,0.3402,21599,239.793178,0.289359316,,,25200,0.501259446,,,
7421,474951,32098864,20988,University of Phoenix-Baton Rouge Campus,Baton Rouge,LA,www.phoenix.edu,www.phoenix.edu/tuition_and_financial_options/tuition_and_fees.html,0,3,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.7701,0.0,0.0,470.0,0.1298,0.5106,0.034,0.0064,0.0021,0.0,0.0149,0.0,0.3021,0.0,1,,18174.0,,,,,,18003.0,18054.0,22227.0,,,0.7102,0.3793,,,,0.6852,0.8817,35500,394.122775,0.406534043,,,53400,0.705231071,,,
7422,474960,72098867,20988,University of Phoenix-Lafayette Campus,Lafayette,LA,www.phoenix.edu,www.phoenix.edu/tuition_and_financial_options/tuition_and_fees.html,0,3,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421,0.0,0.0,85.0,0.2118,0.4706,0.0118,0.0,0.0,0.0,0.0,0.0,0.3059,0.0,1,,18356.0,,,,,,17720.0,23434.0,19634.0,,,0.75,0.2667,,,,0.7,0.8941,35500,394.122775,0.406534043,,,53400,0.705231071,,,
7423,474979,32098866,20988,University of Phoenix-Shreveport-Bossier Campus,Bossier City,LA,www.phoenix.edu,www.phoenix.edu/tuition_and_financial_options/tuition_and_fees.html,0,3,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.56,0.0,0.0,131.0,0.1679,0.6031,0.0076,0.0,0.0076,0.0076,0.0305,0.0,0.1756,0.0,1,,17883.0,,,,,,17605.0,18459.0,23126.0,,,0.7290000000000001,0.5714,,,,0.7,0.9008,35500,394.122775,0.406534043,,,53400,0.705231071,,,
7439,475273,221100,2211,Springfield College-School of Human Services,Springfield,MA,www.spfldcol.edu/homepage/dept.nsf/shs,www.spfldcol.edu/homepage/dept.nsf/19D8D9B71E35EF4A85257395005DC918/68BC9ADBF8EE344785257937005B5C85,0,3,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.0,0.1873,0.5792,0.1736,0.0023,0.0061,0.0015,0.0182,0.0053,0.0265,0.2889,1,,,,,,,,,,,,,0.695,,,,,0.9349,0.9636,25000,277.55125,0.797081623,,,45100,0.719286203,,,
7468,475635,4185500,41855,Academy of Couture Art,Beverly Hills,CA,www.academyofcoutureart.edu/,academyofcoutureart.edu/NetPrice/npcalc.htm,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,21.0,0.2381,0.3333,0.1905,0.0,0.0,0.0,0.0,0.2381,0.0,0.3333,1,,32826.0,,,,,,32826.0,,,,,0.381,0.75,,,,0.5714,0.2381,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,,,,,
7481,475875,145998,1459,Strayer University-Wisconsin,Milwaukee,WI,www.strayer.edu/wisconsin/milwaukee,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,128.0,0.1953,0.6797,0.0859,0.0078,0.0,0.0,0.0234,0.0,0.0078,0.9609,0,,,,,,,,,,,,,0.8824,,,0.0,,0.951,0.7266,39499.5,438.525424,0.444774917,,,,,,,
7482,475884,145999,1459,Strayer University-Indiana,Indianapolis,IN,www.strayer.edu/indiana/north-indianapolis,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96.0,0.5208,0.3958,0.0313,0.0,0.0208,0.0,0.0104,0.0,0.0208,0.9063,0,,,,,,,,,,,,,0.7949,,,0.3333,,0.8462,0.8454,39499.5,438.525424,0.444774917,,,,,,,
7520,476601,4188400,41884,Bais HaMedrash and Mesivta of Baltimore,Baltimore,MD,,sites.google.com/site/baishamedrashofbaltimore/,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.9592,0.0,0.0408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,10690.0,,,,,,,12100.0,7750.0,11200.0,,0.2857,0.5882,,,,0.0,,,,,PrivacySuppressed,,,,,,
7526,476692,4192400,41924,Yeshiva Gedolah Zichron Leyma,Linden,NJ,,sites.google.com/site/yeshivagedolahzichronleyma/,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,7050.0,,,,,,,,7050.0,,,0.3462,0.6667,,,,0.0,0.0435,,,,PrivacySuppressed,,,,,,
7528,476717,4192800,41928,Be'er Yaakov Talmudic Seminary,Spring Valley,NY,,sites.google.com/site/beeryaakovtalmudicseminary/,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,7030.0,,,,,,6926.0,8543.0,7811.0,,,0.9962,0.8586,,,,0.0,,,,,0.935487097,,,,,,
7554,476975,4208700,42087,Colorado State University-Global Campus,Greenwood Village,CO,csuglobal.edu,csuglobal.edu/tuition-and-financial-info/tuition-rates/,0,3,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0029,0.0,0.1341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0685,0.1341,0.0,0.0,0.0,0.0,0.0,0.0014,0.6591,0.0,1.0,5282.0,0.6922,0.0505,0.1092,0.022000000000000002,0.0085,0.004,0.0172,0.0212,0.0752,0.5536,1,,,,,,,,,,,,,0.2944,,,,,0.5225,0.8967,14209.5,157.7545795,,,,,,,,
